id|camp_id|staff_id|created|updated|assigned_role_id|confirmed_staff
19655|20503|21694|2020-05-08|2020-05-08|\N|f
19656|20503|21695|2020-05-08|2020-05-08|\N|f
19657|20503|21505|2020-05-08|2020-05-08|\N|f
19658|20503|21605|2020-05-08|2020-05-08|\N|f
19659|20503|21210|2020-05-08|2020-05-08|\N|f
19660|20503|21624|2020-05-08|2020-05-08|\N|f
19661|20503|20913|2020-05-08|2020-05-08|\N|f
19662|20503|222|2020-05-08|2020-05-08|\N|f
19663|20503|20445|2020-05-08|2020-05-08|\N|f
19664|20503|21206|2020-05-08|2020-05-08|\N|f
19665|20503|20169|2020-05-08|2020-05-08|\N|f
19666|20503|20266|2020-05-08|2020-05-08|\N|f
19667|20503|20612|2020-05-08|2020-05-08|\N|f
19668|20503|20773|2020-05-08|2020-05-08|\N|f
19669|20503|21304|2020-05-08|2020-05-08|\N|f
19670|20503|21614|2020-05-08|2020-05-08|\N|f
19671|20503|21223|2020-05-08|2020-05-08|\N|f
19672|20503|21710|2020-05-08|2020-05-08|\N|f
19673|20503|20586|2020-05-08|2020-05-08|\N|f
19674|20503|21106|2020-05-08|2020-05-08|\N|f
19675|20503|21660|2020-05-08|2020-05-08|\N|f
19676|20503|20595|2020-05-08|2020-05-08|\N|f
19677|20503|21222|2020-05-08|2020-05-08|\N|f
19678|20503|21194|2020-05-08|2020-05-08|\N|f
19679|20503|20435|2020-05-08|2020-05-08|\N|f
19680|20503|21716|2020-05-08|2020-05-08|\N|f
19681|20503|21719|2020-05-08|2020-05-08|\N|f
19682|20485|21675|2020-05-08|2020-05-08|\N|t
19683|20485|21330|2020-05-08|2020-05-08|\N|t
19684|20485|20874|2020-05-08|2020-05-08|\N|t
19685|20485|20351|2020-05-08|2020-05-08|\N|t
19686|20485|21423|2020-05-08|2020-05-08|\N|t
19687|20485|222|2020-05-08|2020-05-08|\N|t
19688|20485|21304|2020-05-08|2020-05-08|\N|t
19689|20485|21223|2020-05-08|2020-05-08|\N|t
19690|20485|21674|2020-05-08|2020-05-08|\N|f
19691|20485|21675|2020-05-08|2020-05-08|\N|f
19692|20485|21676|2020-05-08|2020-05-08|\N|f
19693|20485|21616|2020-05-08|2020-05-08|\N|f
19694|20485|21678|2020-05-08|2020-05-08|\N|f
19695|20485|21683|2020-05-08|2020-05-08|\N|f
19696|20485|20216|2020-05-08|2020-05-08|\N|f
19697|20485|21601|2020-05-08|2020-05-08|\N|f
19698|20485|21684|2020-05-08|2020-05-08|\N|f
19699|20485|20341|2020-05-08|2020-05-08|\N|f
19700|20485|21597|2020-05-08|2020-05-08|\N|f
19701|20485|21596|2020-05-08|2020-05-08|\N|f
19702|20485|20969|2020-05-08|2020-05-08|\N|f
19703|20485|21688|2020-05-08|2020-05-08|\N|f
19704|20485|20973|2020-05-08|2020-05-08|\N|f
19705|20485|21450|2020-05-08|2020-05-08|\N|f
19706|20485|21186|2020-05-08|2020-05-08|\N|f
19707|20485|21689|2020-05-08|2020-05-08|\N|f
19708|20485|21717|2020-05-08|2020-05-08|\N|f
19709|20485|21162|2020-05-08|2020-05-08|\N|f
19710|20485|21316|2020-05-08|2020-05-08|\N|f
19711|20485|21217|2020-05-08|2020-05-08|\N|f
19712|20485|20525|2020-05-08|2020-05-08|\N|f
19713|20485|21705|2020-05-08|2020-05-08|\N|f
19714|20485|21694|2020-05-08|2020-05-08|\N|f
19715|20485|21695|2020-05-08|2020-05-08|\N|f
19716|20485|21189|2020-05-08|2020-05-08|\N|f
19717|20485|21680|2020-05-08|2020-05-08|\N|f
19718|20485|21505|2020-05-08|2020-05-08|\N|f
19719|20485|21035|2020-05-08|2020-05-08|\N|f
19720|20485|21210|2020-05-08|2020-05-08|\N|f
19721|20485|20351|2020-05-08|2020-05-08|\N|f
19722|20485|21397|2020-05-08|2020-05-08|\N|f
19723|20485|21624|2020-05-08|2020-05-08|\N|f
19724|20485|20913|2020-05-08|2020-05-08|\N|f
19725|20485|21423|2020-05-08|2020-05-08|\N|f
19726|20485|21607|2020-05-08|2020-05-08|\N|f
19727|20485|20445|2020-05-08|2020-05-08|\N|f
19728|20485|21206|2020-05-08|2020-05-08|\N|f
19729|20485|21620|2020-05-08|2020-05-08|\N|f
19730|20485|21562|2020-05-08|2020-05-08|\N|f
19731|20485|21459|2020-05-08|2020-05-08|\N|f
19732|20485|20169|2020-05-08|2020-05-08|\N|f
19733|20485|20266|2020-05-08|2020-05-08|\N|f
19734|20485|21708|2020-05-08|2020-05-08|\N|f
19735|20485|21305|2020-05-08|2020-05-08|\N|f
19736|20485|20612|2020-05-08|2020-05-08|\N|f
19737|20485|20773|2020-05-08|2020-05-08|\N|f
19738|20485|21709|2020-05-08|2020-05-08|\N|f
19739|20485|21614|2020-05-08|2020-05-08|\N|f
19740|20485|20009|2020-05-08|2020-05-08|\N|f
19741|20485|21223|2020-05-08|2020-05-08|\N|f
19742|20485|21710|2020-05-08|2020-05-08|\N|f
19743|20485|20586|2020-05-08|2020-05-08|\N|f
19744|20485|21106|2020-05-08|2020-05-08|\N|f
19745|20485|21712|2020-05-08|2020-05-08|\N|f
19746|20485|21222|2020-05-08|2020-05-08|\N|f
19747|20485|20985|2020-05-08|2020-05-08|\N|f
19748|20485|21715|2020-05-08|2020-05-08|\N|f
19749|20485|21194|2020-05-08|2020-05-08|\N|f
19750|20485|20578|2020-05-08|2020-05-08|\N|f
19751|20485|21308|2020-05-08|2020-05-08|\N|f
19752|20485|21716|2020-05-08|2020-05-08|\N|f
19753|20557|307|2020-05-08|2020-05-08|\N|t
19754|20557|21203|2020-05-08|2020-05-08|\N|t
19755|20557|21310|2020-05-08|2020-05-08|\N|t
19756|20557|21505|2020-05-08|2020-05-08|\N|t
19757|20557|284|2020-05-08|2020-05-08|\N|t
19758|20557|21459|2020-05-08|2020-05-08|\N|t
19759|20557|20773|2020-05-08|2020-05-08|\N|t
19760|20557|21709|2020-05-08|2020-05-08|\N|t
19761|20557|21614|2020-05-08|2020-05-08|\N|t
19762|20557|21678|2020-05-08|2020-05-08|\N|f
19763|20557|20524|2020-05-08|2020-05-08|\N|f
19764|20557|20341|2020-05-08|2020-05-08|\N|f
19765|20557|21596|2020-05-08|2020-05-08|\N|f
19766|20557|20969|2020-05-08|2020-05-08|\N|f
19767|20557|20973|2020-05-08|2020-05-08|\N|f
19768|20557|21310|2020-05-08|2020-05-08|\N|f
19769|20557|21186|2020-05-08|2020-05-08|\N|f
19770|20557|21689|2020-05-08|2020-05-08|\N|f
19771|20557|21330|2020-05-08|2020-05-08|\N|f
19772|20557|21316|2020-05-08|2020-05-08|\N|f
19773|20557|21705|2020-05-08|2020-05-08|\N|f
19774|20557|21694|2020-05-08|2020-05-08|\N|f
19775|20557|21695|2020-05-08|2020-05-08|\N|f
19776|20557|21680|2020-05-08|2020-05-08|\N|f
19777|20557|21697|2020-05-08|2020-05-08|\N|f
19778|20557|20907|2020-05-08|2020-05-08|\N|f
19779|20557|21035|2020-05-08|2020-05-08|\N|f
19780|20557|21605|2020-05-08|2020-05-08|\N|f
19781|20557|20481|2020-05-08|2020-05-08|\N|f
19782|20557|20351|2020-05-08|2020-05-08|\N|f
19783|20557|21397|2020-05-08|2020-05-08|\N|f
19784|20557|20913|2020-05-08|2020-05-08|\N|f
19785|20557|21423|2020-05-08|2020-05-08|\N|f
19786|20557|222|2020-05-08|2020-05-08|\N|f
19787|20557|20445|2020-05-08|2020-05-08|\N|f
19788|20557|21206|2020-05-08|2020-05-08|\N|f
19789|20557|20367|2020-05-08|2020-05-08|\N|f
19790|20557|21620|2020-05-08|2020-05-08|\N|f
19791|20557|21459|2020-05-08|2020-05-08|\N|f
19792|20557|21708|2020-05-08|2020-05-08|\N|f
19793|20557|21305|2020-05-08|2020-05-08|\N|f
19794|20557|20612|2020-05-08|2020-05-08|\N|f
19795|20557|21709|2020-05-08|2020-05-08|\N|f
19796|20557|21614|2020-05-08|2020-05-08|\N|f
19797|20557|21223|2020-05-08|2020-05-08|\N|f
19798|20557|21710|2020-05-08|2020-05-08|\N|f
19799|20557|20586|2020-05-08|2020-05-08|\N|f
19800|20557|21106|2020-05-08|2020-05-08|\N|f
19801|20557|21715|2020-05-08|2020-05-08|\N|f
19802|20557|20578|2020-05-08|2020-05-08|\N|f
19803|20557|21716|2020-05-08|2020-05-08|\N|f
19804|20557|21192|2020-05-08|2020-05-08|\N|f
19805|20484|21201|2020-05-08|2020-05-08|\N|t
19806|20484|20482|2020-05-08|2020-05-08|\N|t
19807|20484|21616|2020-05-08|2020-05-08|\N|t
19808|20484|20216|2020-05-08|2020-05-08|\N|t
19809|20484|20973|2020-05-08|2020-05-08|\N|t
19810|20484|21450|2020-05-08|2020-05-08|\N|t
19811|20484|21629|2020-05-08|2020-05-08|\N|t
19812|20484|269|2020-05-08|2020-05-08|\N|t
19813|20484|21701|2020-05-08|2020-05-08|\N|t
19814|20484|21308|2020-05-08|2020-05-08|\N|t
19815|20484|21201|2020-05-08|2020-05-08|\N|f
19816|20484|21674|2020-05-08|2020-05-08|\N|f
19817|20484|21675|2020-05-08|2020-05-08|\N|f
19818|20484|20551|2020-05-08|2020-05-08|\N|f
19819|20484|21678|2020-05-08|2020-05-08|\N|f
19820|20484|21683|2020-05-08|2020-05-08|\N|f
19821|20484|21597|2020-05-08|2020-05-08|\N|f
19822|20484|21596|2020-05-08|2020-05-08|\N|f
19823|20484|20969|2020-05-08|2020-05-08|\N|f
19824|20484|21450|2020-05-08|2020-05-08|\N|f
19825|20484|21186|2020-05-08|2020-05-08|\N|f
19826|20484|21689|2020-05-08|2020-05-08|\N|f
19827|20484|21488|2020-05-08|2020-05-08|\N|f
19828|20484|21717|2020-05-08|2020-05-08|\N|f
19829|20484|21691|2020-05-08|2020-05-08|\N|f
19830|20484|21330|2020-05-08|2020-05-08|\N|f
19831|20484|21162|2020-05-08|2020-05-08|\N|f
19832|20484|21629|2020-05-08|2020-05-08|\N|f
19833|20484|21316|2020-05-08|2020-05-08|\N|f
19834|20484|244|2020-05-08|2020-05-08|\N|f
19835|20484|20525|2020-05-08|2020-05-08|\N|f
19836|20484|12085|2020-05-08|2020-05-08|\N|f
19837|20484|21705|2020-05-08|2020-05-08|\N|f
19838|20484|20053|2020-05-08|2020-05-08|\N|f
19839|20484|21694|2020-05-08|2020-05-08|\N|f
19840|20484|21189|2020-05-08|2020-05-08|\N|f
19841|20484|21505|2020-05-08|2020-05-08|\N|f
19842|20484|21539|2020-05-08|2020-05-08|\N|f
19843|20484|21538|2020-05-08|2020-05-08|\N|f
19844|20484|21234|2020-05-08|2020-05-08|\N|f
19845|20484|21611|2020-05-08|2020-05-08|\N|f
19846|20484|21035|2020-05-08|2020-05-08|\N|f
19847|20484|21210|2020-05-08|2020-05-08|\N|f
19848|20484|20351|2020-05-08|2020-05-08|\N|f
19849|20484|21397|2020-05-08|2020-05-08|\N|f
19850|20484|21701|2020-05-08|2020-05-08|\N|f
19851|20484|21624|2020-05-08|2020-05-08|\N|f
19852|20484|20913|2020-05-08|2020-05-08|\N|f
19853|20484|222|2020-05-08|2020-05-08|\N|f
19854|20484|20445|2020-05-08|2020-05-08|\N|f
19855|20484|21459|2020-05-08|2020-05-08|\N|f
19856|20484|20169|2020-05-08|2020-05-08|\N|f
19857|20484|21179|2020-05-08|2020-05-08|\N|f
19858|20484|20266|2020-05-08|2020-05-08|\N|f
19859|20484|21708|2020-05-08|2020-05-08|\N|f
19860|20484|21305|2020-05-08|2020-05-08|\N|f
19861|20484|20612|2020-05-08|2020-05-08|\N|f
19862|20484|20773|2020-05-08|2020-05-08|\N|f
19863|20484|21709|2020-05-08|2020-05-08|\N|f
19864|20484|21614|2020-05-08|2020-05-08|\N|f
19865|20484|20009|2020-05-08|2020-05-08|\N|f
19866|20484|21710|2020-05-08|2020-05-08|\N|f
19867|20484|20586|2020-05-08|2020-05-08|\N|f
19868|20484|21106|2020-05-08|2020-05-08|\N|f
19869|20484|21712|2020-05-08|2020-05-08|\N|f
19870|20484|21222|2020-05-08|2020-05-08|\N|f
19871|20484|21197|2020-05-08|2020-05-08|\N|f
19872|20484|21715|2020-05-08|2020-05-08|\N|f
19873|20484|21716|2020-05-08|2020-05-08|\N|f
19874|20484|21192|2020-05-08|2020-05-08|\N|f
19875|20484|21718|2020-05-08|2020-05-08|\N|f
19876|20529|21604|2020-05-08|2020-05-08|\N|t
19877|20529|21488|2020-05-08|2020-05-08|\N|t
19878|20529|20874|2020-05-08|2020-05-08|\N|t
19879|20529|331|2020-05-08|2020-05-08|\N|t
19880|20529|21234|2020-05-08|2020-05-08|\N|t
19881|20529|21611|2020-05-08|2020-05-08|\N|t
19882|20529|20169|2020-05-08|2020-05-08|\N|t
19883|20529|21305|2020-05-08|2020-05-08|\N|t
19884|20529|20612|2020-05-08|2020-05-08|\N|t
19885|20529|20586|2020-05-08|2020-05-08|\N|t
19886|20529|393|2020-05-08|2020-05-08|\N|t
19887|20529|21660|2020-05-08|2020-05-08|\N|t
19888|20529|207|2020-05-08|2020-05-08|\N|t
19889|20529|21609|2020-05-08|2020-05-08|\N|t
19890|20529|21197|2020-05-08|2020-05-08|\N|t
19891|20529|21639|2020-05-08|2020-05-08|\N|t
19892|20529|21194|2020-05-08|2020-05-08|\N|t
19893|20529|21201|2020-05-08|2020-05-08|\N|f
19894|20529|21673|2020-05-08|2020-05-08|\N|f
19895|20529|21674|2020-05-08|2020-05-08|\N|f
19896|20529|21675|2020-05-08|2020-05-08|\N|f
19897|20529|21676|2020-05-08|2020-05-08|\N|f
19898|20529|20216|2020-05-08|2020-05-08|\N|f
19899|20529|21597|2020-05-08|2020-05-08|\N|f
19900|20529|21596|2020-05-08|2020-05-08|\N|f
19901|20529|20969|2020-05-08|2020-05-08|\N|f
19902|20529|21186|2020-05-08|2020-05-08|\N|f
19903|20529|21689|2020-05-08|2020-05-08|\N|f
19904|20529|21488|2020-05-08|2020-05-08|\N|f
19905|20529|21717|2020-05-08|2020-05-08|\N|f
19906|20529|21330|2020-05-08|2020-05-08|\N|f
19907|20529|21162|2020-05-08|2020-05-08|\N|f
19908|20529|20525|2020-05-08|2020-05-08|\N|f
19909|20529|12085|2020-05-08|2020-05-08|\N|f
19910|20529|21705|2020-05-08|2020-05-08|\N|f
19911|20529|21695|2020-05-08|2020-05-08|\N|f
19912|20529|21505|2020-05-08|2020-05-08|\N|f
19913|20529|21234|2020-05-08|2020-05-08|\N|f
19914|20529|21605|2020-05-08|2020-05-08|\N|f
19915|20529|21210|2020-05-08|2020-05-08|\N|f
19916|20529|21229|2020-05-08|2020-05-08|\N|f
19917|20529|21624|2020-05-08|2020-05-08|\N|f
19918|20529|20913|2020-05-08|2020-05-08|\N|f
19919|20529|222|2020-05-08|2020-05-08|\N|f
19920|20529|20445|2020-05-08|2020-05-08|\N|f
19921|20529|21206|2020-05-08|2020-05-08|\N|f
19922|20529|20169|2020-05-08|2020-05-08|\N|f
19923|20529|20266|2020-05-08|2020-05-08|\N|f
19924|20529|21305|2020-05-08|2020-05-08|\N|f
19925|20529|20773|2020-05-08|2020-05-08|\N|f
19926|20529|21304|2020-05-08|2020-05-08|\N|f
19927|20529|21614|2020-05-08|2020-05-08|\N|f
19928|20529|21223|2020-05-08|2020-05-08|\N|f
19929|20529|20586|2020-05-08|2020-05-08|\N|f
19930|20529|20119|2020-05-08|2020-05-08|\N|f
19931|20529|21106|2020-05-08|2020-05-08|\N|f
19932|20529|21222|2020-05-08|2020-05-08|\N|f
19933|20529|21197|2020-05-08|2020-05-08|\N|f
19934|20529|20578|2020-05-08|2020-05-08|\N|f
19935|20529|21716|2020-05-08|2020-05-08|\N|f
19936|20529|21718|2020-05-08|2020-05-08|\N|f
19937|20571|20216|2020-05-08|2020-05-08|\N|t
19938|20571|21505|2020-05-08|2020-05-08|\N|t
19939|20571|21605|2020-05-08|2020-05-08|\N|t
19940|20571|21304|2020-05-08|2020-05-08|\N|t
19941|20571|20533|2020-05-08|2020-05-08|\N|t
19942|20571|21716|2020-05-08|2020-05-08|\N|t
19943|20571|21673|2020-05-08|2020-05-08|\N|f
19944|20571|20969|2020-05-08|2020-05-08|\N|f
19945|20571|21690|2020-05-08|2020-05-08|\N|f
19946|20571|21210|2020-05-08|2020-05-08|\N|f
19947|20571|20913|2020-05-08|2020-05-08|\N|f
19948|20571|222|2020-05-08|2020-05-08|\N|f
19949|20571|21192|2020-05-08|2020-05-08|\N|f
19950|20566|21673|2020-05-08|2020-05-08|\N|t
19951|20566|21675|2020-05-08|2020-05-08|\N|t
19952|20566|20684|2020-05-08|2020-05-08|\N|t
19953|20566|20216|2020-05-08|2020-05-08|\N|t
19954|20566|20973|2020-05-08|2020-05-08|\N|t
19955|20566|21450|2020-05-08|2020-05-08|\N|t
19956|20566|21691|2020-05-08|2020-05-08|\N|t
19957|20566|244|2020-05-08|2020-05-08|\N|t
19958|20566|20351|2020-05-08|2020-05-08|\N|t
19959|20566|21607|2020-05-08|2020-05-08|\N|t
19960|20566|21708|2020-05-08|2020-05-08|\N|t
19961|20566|20773|2020-05-08|2020-05-08|\N|t
19962|20566|21304|2020-05-08|2020-05-08|\N|t
19963|20566|20586|2020-05-08|2020-05-08|\N|t
19964|20566|21106|2020-05-08|2020-05-08|\N|t
19965|20566|20985|2020-05-08|2020-05-08|\N|t
19966|20566|20533|2020-05-08|2020-05-08|\N|t
19967|20566|21194|2020-05-08|2020-05-08|\N|t
19968|20566|21716|2020-05-08|2020-05-08|\N|t
19969|20566|21192|2020-05-08|2020-05-08|\N|t
19970|20566|21327|2020-05-08|2020-05-08|\N|f
19971|20566|20969|2020-05-08|2020-05-08|\N|f
19972|20566|21717|2020-05-08|2020-05-08|\N|f
19973|20566|20481|2020-05-08|2020-05-08|\N|f
19974|20566|21598|2020-05-08|2020-05-08|\N|f
19975|20560|21676|2020-05-08|2020-05-08|\N|f
19976|20560|21678|2020-05-08|2020-05-08|\N|f
19977|20560|20524|2020-05-08|2020-05-08|\N|f
19978|20560|20969|2020-05-08|2020-05-08|\N|f
19979|20560|20973|2020-05-08|2020-05-08|\N|f
19980|20560|21717|2020-05-08|2020-05-08|\N|f
19981|20560|21705|2020-05-08|2020-05-08|\N|f
19982|20560|21189|2020-05-08|2020-05-08|\N|f
19983|20560|21680|2020-05-08|2020-05-08|\N|f
19984|20560|21697|2020-05-08|2020-05-08|\N|f
19985|20560|21505|2020-05-08|2020-05-08|\N|f
19986|20560|21035|2020-05-08|2020-05-08|\N|f
19987|20560|20481|2020-05-08|2020-05-08|\N|f
19988|20560|21397|2020-05-08|2020-05-08|\N|f
19989|20560|20913|2020-05-08|2020-05-08|\N|f
19990|20560|21423|2020-05-08|2020-05-08|\N|f
19991|20560|21206|2020-05-08|2020-05-08|\N|f
19992|20560|21708|2020-05-08|2020-05-08|\N|f
19993|20560|21305|2020-05-08|2020-05-08|\N|f
19994|20560|20612|2020-05-08|2020-05-08|\N|f
19995|20560|21709|2020-05-08|2020-05-08|\N|f
19996|20560|21614|2020-05-08|2020-05-08|\N|f
19997|20560|21321|2020-05-08|2020-05-08|\N|f
19998|20560|21713|2020-05-08|2020-05-08|\N|f
19999|20560|21194|2020-05-08|2020-05-08|\N|f
20000|20471|21616|2020-05-08|2020-05-08|\N|t
20001|20471|307|2020-05-08|2020-05-08|\N|t
20002|20471|20524|2020-05-08|2020-05-08|\N|t
20003|20471|21684|2020-05-08|2020-05-08|\N|t
20004|20471|21688|2020-05-08|2020-05-08|\N|t
20005|20471|20874|2020-05-08|2020-05-08|\N|t
20006|20471|21618|2020-05-08|2020-05-08|\N|t
20007|20471|21189|2020-05-08|2020-05-08|\N|t
20008|20471|21305|2020-05-08|2020-05-08|\N|t
20009|20471|20612|2020-05-08|2020-05-08|\N|t
20010|20471|21709|2020-05-08|2020-05-08|\N|t
20011|20471|21673|2020-05-08|2020-05-08|\N|f
20012|20471|20684|2020-05-08|2020-05-08|\N|f
20013|20471|21676|2020-05-08|2020-05-08|\N|f
20014|20471|21678|2020-05-08|2020-05-08|\N|f
20015|20471|20524|2020-05-08|2020-05-08|\N|f
20016|20471|21683|2020-05-08|2020-05-08|\N|f
20017|20471|20216|2020-05-08|2020-05-08|\N|f
20018|20471|21684|2020-05-08|2020-05-08|\N|f
20019|20471|21597|2020-05-08|2020-05-08|\N|f
20020|20471|20969|2020-05-08|2020-05-08|\N|f
20021|20471|21688|2020-05-08|2020-05-08|\N|f
20022|20471|20973|2020-05-08|2020-05-08|\N|f
20023|20471|21450|2020-05-08|2020-05-08|\N|f
20024|20471|21689|2020-05-08|2020-05-08|\N|f
20025|20471|21488|2020-05-08|2020-05-08|\N|f
20026|20471|21717|2020-05-08|2020-05-08|\N|f
20027|20471|21691|2020-05-08|2020-05-08|\N|f
20028|20471|21330|2020-05-08|2020-05-08|\N|f
20029|20471|21162|2020-05-08|2020-05-08|\N|f
20030|20471|244|2020-05-08|2020-05-08|\N|f
20031|20471|20525|2020-05-08|2020-05-08|\N|f
20032|20471|21705|2020-05-08|2020-05-08|\N|f
20033|20471|20053|2020-05-08|2020-05-08|\N|f
20034|20471|21618|2020-05-08|2020-05-08|\N|f
20035|20471|21695|2020-05-08|2020-05-08|\N|f
20036|20471|21189|2020-05-08|2020-05-08|\N|f
20037|20471|21680|2020-05-08|2020-05-08|\N|f
20038|20471|21696|2020-05-08|2020-05-08|\N|f
20039|20471|21697|2020-05-08|2020-05-08|\N|f
20040|20471|21505|2020-05-08|2020-05-08|\N|f
20041|20471|21539|2020-05-08|2020-05-08|\N|f
20042|20471|21035|2020-05-08|2020-05-08|\N|f
20043|20471|20351|2020-05-08|2020-05-08|\N|f
20044|20471|21397|2020-05-08|2020-05-08|\N|f
20045|20471|21229|2020-05-08|2020-05-08|\N|f
20046|20471|21624|2020-05-08|2020-05-08|\N|f
20047|20471|20913|2020-05-08|2020-05-08|\N|f
20048|20471|21423|2020-05-08|2020-05-08|\N|f
20049|20471|21607|2020-05-08|2020-05-08|\N|f
20050|20471|20445|2020-05-08|2020-05-08|\N|f
20051|20471|21206|2020-05-08|2020-05-08|\N|f
20052|20471|21598|2020-05-08|2020-05-08|\N|f
20053|20471|21562|2020-05-08|2020-05-08|\N|f
20054|20471|21459|2020-05-08|2020-05-08|\N|f
20055|20471|21019|2020-05-08|2020-05-08|\N|f
20056|20471|20169|2020-05-08|2020-05-08|\N|f
20057|20471|20307|2020-05-08|2020-05-08|\N|f
20058|20471|20266|2020-05-08|2020-05-08|\N|f
20059|20471|21708|2020-05-08|2020-05-08|\N|f
20060|20471|21305|2020-05-08|2020-05-08|\N|f
20061|20471|20612|2020-05-08|2020-05-08|\N|f
20062|20471|20773|2020-05-08|2020-05-08|\N|f
20063|20471|21304|2020-05-08|2020-05-08|\N|f
20064|20471|21614|2020-05-08|2020-05-08|\N|f
20065|20471|20009|2020-05-08|2020-05-08|\N|f
20066|20471|21223|2020-05-08|2020-05-08|\N|f
20067|20471|20586|2020-05-08|2020-05-08|\N|f
20068|20471|21106|2020-05-08|2020-05-08|\N|f
20069|20471|21712|2020-05-08|2020-05-08|\N|f
20070|20471|21660|2020-05-08|2020-05-08|\N|f
20071|20471|21222|2020-05-08|2020-05-08|\N|f
20072|20471|21197|2020-05-08|2020-05-08|\N|f
20073|20471|21271|2020-05-08|2020-05-08|\N|f
20074|20471|20985|2020-05-08|2020-05-08|\N|f
20075|20471|21715|2020-05-08|2020-05-08|\N|f
20076|20471|21194|2020-05-08|2020-05-08|\N|f
20077|20471|21308|2020-05-08|2020-05-08|\N|f
20078|20471|21716|2020-05-08|2020-05-08|\N|f
20079|20471|21192|2020-05-08|2020-05-08|\N|f
20080|20471|20979|2020-05-08|2020-05-08|\N|f
20081|20570|20482|2020-05-08|2020-05-08|\N|t
20082|20570|21538|2020-05-08|2020-05-08|\N|t
20083|20570|20612|2020-05-08|2020-05-08|\N|t
20084|20570|21614|2020-05-08|2020-05-08|\N|t
20085|20570|21192|2020-05-08|2020-05-08|\N|t
20086|20570|21327|2020-05-08|2020-05-08|\N|f
20087|20570|20969|2020-05-08|2020-05-08|\N|f
20088|20570|21505|2020-05-08|2020-05-08|\N|f
20089|20570|20913|2020-05-08|2020-05-08|\N|f
20090|20493|21597|2020-05-08|2020-05-08|\N|f
20091|20493|20969|2020-05-08|2020-05-08|\N|f
20092|20493|20973|2020-05-08|2020-05-08|\N|f
20093|20493|21450|2020-05-08|2020-05-08|\N|f
20094|20493|21488|2020-05-08|2020-05-08|\N|f
20095|20493|21717|2020-05-08|2020-05-08|\N|f
20096|20493|21330|2020-05-08|2020-05-08|\N|f
20097|20493|21162|2020-05-08|2020-05-08|\N|f
20098|20493|20525|2020-05-08|2020-05-08|\N|f
20099|20493|20053|2020-05-08|2020-05-08|\N|f
20100|20493|21610|2020-05-08|2020-05-08|\N|f
20101|20493|21606|2020-05-08|2020-05-08|\N|f
20102|20493|21505|2020-05-08|2020-05-08|\N|f
20103|20493|21539|2020-05-08|2020-05-08|\N|f
20104|20493|21210|2020-05-08|2020-05-08|\N|f
20105|20493|20351|2020-05-08|2020-05-08|\N|f
20106|20493|21397|2020-05-08|2020-05-08|\N|f
20107|20493|21229|2020-05-08|2020-05-08|\N|f
20108|20493|21624|2020-05-08|2020-05-08|\N|f
20109|20493|20913|2020-05-08|2020-05-08|\N|f
20110|20493|20445|2020-05-08|2020-05-08|\N|f
20111|20493|21623|2020-05-08|2020-05-08|\N|f
20112|20493|20266|2020-05-08|2020-05-08|\N|f
20113|20493|20612|2020-05-08|2020-05-08|\N|f
20114|20493|20773|2020-05-08|2020-05-08|\N|f
20115|20493|21304|2020-05-08|2020-05-08|\N|f
20116|20493|21321|2020-05-08|2020-05-08|\N|f
20117|20493|20009|2020-05-08|2020-05-08|\N|f
20118|20493|21712|2020-05-08|2020-05-08|\N|f
20119|20493|21222|2020-05-08|2020-05-08|\N|f
20120|20493|21197|2020-05-08|2020-05-08|\N|f
20121|20493|21716|2020-05-08|2020-05-08|\N|f
20122|20567|21674|2020-05-08|2020-05-08|\N|t
20123|20567|21675|2020-05-08|2020-05-08|\N|t
20124|20567|21679|2020-05-08|2020-05-08|\N|t
20125|20567|20524|2020-05-08|2020-05-08|\N|t
20126|20567|21684|2020-05-08|2020-05-08|\N|t
20127|20567|21327|2020-05-08|2020-05-08|\N|t
20128|20567|21310|2020-05-08|2020-05-08|\N|t
20129|20567|21488|2020-05-08|2020-05-08|\N|t
20130|20567|21705|2020-05-08|2020-05-08|\N|t
20131|20567|21505|2020-05-08|2020-05-08|\N|t
20132|20567|21218|2020-05-08|2020-05-08|\N|t
20133|20567|21035|2020-05-08|2020-05-08|\N|t
20134|20567|21605|2020-05-08|2020-05-08|\N|t
20135|20567|21236|2020-05-08|2020-05-08|\N|t
20136|20567|21210|2020-05-08|2020-05-08|\N|t
20137|20567|21423|2020-05-08|2020-05-08|\N|t
20138|20567|222|2020-05-08|2020-05-08|\N|t
20139|20567|21607|2020-05-08|2020-05-08|\N|t
20140|20567|21703|2020-05-08|2020-05-08|\N|t
20141|20567|21620|2020-05-08|2020-05-08|\N|t
20142|20567|21612|2020-05-08|2020-05-08|\N|t
20143|20567|20612|2020-05-08|2020-05-08|\N|t
20144|20567|21709|2020-05-08|2020-05-08|\N|t
20145|20567|21223|2020-05-08|2020-05-08|\N|t
20146|20567|20586|2020-05-08|2020-05-08|\N|t
20147|20567|21106|2020-05-08|2020-05-08|\N|t
20148|20567|207|2020-05-08|2020-05-08|\N|t
20149|20567|21271|2020-05-08|2020-05-08|\N|t
20150|20567|21282|2020-05-08|2020-05-08|\N|t
20151|20567|21194|2020-05-08|2020-05-08|\N|t
20152|20567|21630|2020-05-08|2020-05-08|\N|t
20153|20567|21192|2020-05-08|2020-05-08|\N|t
